	random_trimmed_F1_S1_R1_001.fastq	random_trimmed_F2_S2_R1_001.fastq	random_trimmed_F3_S3_R1_001.fastq	random_trimmed_F4_S4_R1_001.fastq	random_trimmed_M1_S5_R1_001.fastq	random_trimmed_M2_S6_R1_001.fastq	random_trimmed_M4_S7_R1_001.fastq
hsa-miR-377-3p	1.87603760765506	3.54320441738381	1.95658264839897	1.93336068941064	3.94854339246699	1.57885479767134	3.38533203336583
hsa-miR-215-5p	1.84577893656385	1.9487624295611	2.54355744291866	9.37387000926373	8.98546733542167	4.10502247394547	3.56540288620444
hsa-miR-129-5p	1.81552026547264	31.5345193147159	7.54681878668173	27.8872632775596	27.3866919913416	47.7866718761858	69.1472074900255
hsa-miR-891a-5p	1.81552026547264	9.21233148519791	3.242336960204	10.0183235724006	6.22654919581333	6.21016220417392	7.34689079581521
hsa-miR-1254	1.81552026547264	0	0.279511806914138	0.468693500463186	0.556845863040216	0.42102794604569	1.00839677589621
hsa-miR-3074-5p	1.81552026547264	1.06296132521514	1.28575431180504	0.703040250694779	1.06306937489496	1.8946257572056	0.0720283411354432
hsa-miR-6866-3p	1.81552026547264	0	0.167707084148483	0.234346750231593	0.506223511854742	0.105256986511422	0.648255070218989
hsa-miR-6843-3p	1.75500292329021	3.18888397564543	1.17394958903938	1.28890712627376	0.860579970153062	1.8946257572056	2.88113364541773
hsa-miR-1246	1.75500292329021	0.708640883476762	0.167707084148483	1.05456037604217	1.06306937489496	0.947312878602802	0.720283411354432
hsa-miR-4787-3p	1.75500292329021	0.354320441738381	0.0559023613828276	0.410106812905288	0	0.105256986511422	0
hsa-miR-577	1.75500292329021	9.92097236867467	1.39755903457069	10.0183235724006	4.04978809483794	4.2102794604569	1.87273686952152
hsa-miR-103a-2-5p	1.75500292329021	0.885801104345953	0.58697479451969	0.410106812905288	0.708712916596639	0.42102794604569	0.504198387948103
hsa-miR-1306-3p	1.69448558110779	0.708640883476762	1.06214486627373	2.98792106545281	2.02489404741897	2.94719562231983	3.88953042131394
hsa-miR-4742-3p	1.69448558110779	0.708640883476762	0.670828336593932	0.878800313368474	0.759335267782113	1.36834082464849	0.288113364541773
hsa-miR-296-5p	1.69448558110779	0	0.838535420742415	0.703040250694779	1.11369172608043	1.8946257572056	0.288113364541773
hsa-miR-508-3p	1.69448558110779	1.06296132521514	1.28575431180504	0.820213625810576	0.607468214225691	0.736798905579957	1.51259516384431
hsa-miR-20b-5p	1.69448558110779	7.08640883476762	4.69579835615752	1.52325387650536	4.7078786602491	4.52605041999117	4.86191302664242
hsa-miR-873-3p	1.69448558110779	0.708640883476762	0.447218891062621	2.05053406452644	0	1.15782685162565	4.3217004681266
hsa-miR-6868-3p	1.63396823892537	1.77160220869191	0.559023613828276	0.292933437789491	0.809957618967588	0	0
hsa-miR-346	1.63396823892537	1.41728176695352	0.95034014350807	5.38997525532664	0.708712916596639	3.2629665818541	5.90632397310635
hsa-miR-30d-3p	1.63396823892537	4.60616574259895	4.863505440306	4.04248144149498	1.87302699386255	1.47359781115991	3.24127535109495
hsa-miR-3679-5p	1.57345089674295	1.41728176695352	1.56526611871917	3.2808545032423	1.87302699386255	3.99976548743405	6.19443733764812
hsa-miR-582-3p	1.57345089674295	3.54320441738381	2.73921570775855	2.28488081475803	0.759335267782113	1.36834082464849	4.10561544472027
hsa-miR-210-5p	1.57345089674295	0	0.279511806914138	0.292933437789491	0.911202321338536	0.210513973022845	0.288113364541773
hsa-miR-30c-1-3p	1.57345089674295	8.50369060172115	2.18019209393028	11.4829907613481	2.73360696401561	8.84158686695949	8.57137259511775
hsa-miR-222-5p	1.51293355456053	0.354320441738381	0.782633059359587	0.761626938252678	0.455601160669268	0.631541919068535	1.22448179930254
hsa-miR-29a-5p	1.51293355456053	1.41728176695352	0.894437782125242	0.585866875578983	3.5435645829832	2.10513973022845	0
hsa-miR-337-5p	1.51293355456053	5.6691270678141	3.242336960204	4.80410837974766	5.66970333277311	7.15747508277673	3.74547373904305
hsa-miR-454-5p	1.51293355456053	4.60616574259895	2.51560626222724	2.22629412720014	6.22654919581333	6.73644713673104	4.39372880926204
hsa-miR-181c-3p	1.51293355456053	5.31480662607572	1.621168480102	4.62834831707397	3.74605398772509	4.15765096720119	7.52696164865382
hsa-miR-548s	1.45241621237811	1.77160220869191	0.335414168296966	0.527280188021085	0.809957618967588	0.210513973022845	1.15245345816709
hsa-miR-2276-3p	1.45241621237811	1.41728176695352	1.0062425048909	0.995973688484271	0.303734107112845	0.736798905579957	1.29651014043798
hsa-miR-378c	1.45241621237811	0	1.39755903457069	1.52325387650536	2.12613874978992	0.210513973022845	1.00839677589621
hsa-miR-1343-3p	1.45241621237811	1.77160220869191	0.95034014350807	2.75357431522122	0.607468214225691	1.47359781115991	2.23287857519874
hsa-miR-744-3p	1.45241621237811	3.54320441738381	2.73921570775855	5.62432200555824	1.72115994030612	5.89439124463966	4.53778549153292
hsa-miR-370-5p	1.45241621237811	11.6925745773666	5.98155266796256	16.9315527042326	7.79584208256303	16.7358608553162	20.2399638590596
hsa-miR-3940-3p	1.45241621237811	0.354320441738381	0.111804722765655	0	0.556845863040216	0.105256986511422	1.22448179930254
hsa-miR-378g	1.4221575412869	0.177160220869191	0.419267710371207	0.67374690691583	1.26555877963686	0.736798905579957	0.900354264193041
hsa-miR-5001-3p	1.39189887019569	1.06296132521514	0.167707084148483	0.644453563136881	0.556845863040216	0.105256986511422	0.792311752489876
hsa-miR-181b-2-3p	1.39189887019569	1.06296132521514	1.0062425048909	2.16770743964224	1.06306937489496	1.99988274371703	1.15245345816709
hsa-miR-642a-5p	1.39189887019569	0	0.111804722765655	0.35152012534739	0.202489404741897	0	0.21608502340633
hsa-miR-217	1.39189887019569	19.487624295611	7.54681878668173	46.8107633587607	17.9203123196579	28.9456712906412	23.6973242335608
hsa-miR-548ad-5p|hsa-miR-548ae-5p|hsa-miR-548ay-5p	1.39189887019569	0.708640883476762	0	0.175760062673695	0.202489404741897	0.736798905579957	0
hsa-miR-3127-3p	1.39189887019569	0	0.279511806914138	0	0.35435645829832	0	0
hsa-miR-5010-5p	1.33138152801327	1.06296132521514	0.559023613828276	2.81216100277912	0.607468214225691	1.26308383813707	3.88953042131394
hsa-miR-20a-3p	1.33138152801327	2.12592265043029	2.40380153946159	2.69498762766332	0.911202321338536	2.31565370325129	1.87273686952152
hsa-miR-6815-5p	1.33138152801327	0.354320441738381	0.447218891062621	0.468693500463186	1.3668034820078	0.315770959534267	0.144056682270886
hsa-miR-377-5p	1.33138152801327	8.14937015998277	4.13677474232925	10.7213638230954	3.74605398772509	8.73632988044806	18.6553403540798
hsa-miR-31-5p	1.33138152801327	4.96048618433734	5.8697479451969	11.7173375115797	3.59418693416867	12.6308383813707	9.07557098306585
hsa-miR-4683	1.33138152801327	0.354320441738381	0.894437782125242	0.292933437789491	0.151867053556423	0.947312878602802	0.0720283411354432
hsa-miR-937-3p	1.33138152801327	1.06296132521514	0.447218891062621	1.58184056406325	0.860579970153062	2.84193863580841	2.88113364541773
hsa-miR-1228-3p	1.33138152801327	0	0.447218891062621	0.585866875578983	0	0.315770959534267	0.360141705677216
hsa-mir-151b	1.30112285692206	0.177160220869191	2.29199681669593	3.22226781568441	0.151867053556423	1.26308383813707	0.828325923057597
hsa-miR-374c-5p	1.30112285692206	1.9487624295611	1.20190076973079	1.02526703226322	2.30331697893908	2.05251123697274	1.69266601668292
hsa-miR-26a-1-3p	1.27086418583084	8.14937015998277	5.08711488583732	2.46064087743173	8.80828910627251	6.63119015021961	8.93151430079496
hsa-miR-3913-3p	1.27086418583084	0	0	0.644453563136881	0	0.315770959534267	0
hsa-miR-3688-3p	1.27086418583084	0	0.279511806914138	0	0.455601160669268	0.526284932557112	0.21608502340633
hsa-miR-584-3p	1.27086418583084	0	0.0559023613828276	0.117173375115797	0.658090565411165	0	0
hsa-miR-6513-3p	1.27086418583084	1.77160220869191	0.335414168296966	1.05456037604217	0.303734107112845	0.631541919068535	0.576226729083546
hsa-mir-320b-1	1.25876071739436	2.28536684921256	1.23264706849135	0.600513547468458	0.789708678493398	1.2209810435325	1.68546318256937
hsa-mir-320a	1.25876071739436	2.19678673877796	0.993198620568238	0.911022991525318	0.840331029678872	1.32623803004392	1.4873852444469
hsa-mir-320b-2	1.25876071739436	1.69483277964859	1.20469588779994	0.703040250694779	0.789708678493398	1.43149501655535	1.70347026785323
hsa-miR-133b	1.24060551473963	0	0.36336534898838	1.7868939705159	7.66928620459934	0.42102794604569	0.684269240786711
hsa-miR-7976	1.21034684364842	0.354320441738381	0.391316529679794	0.644453563136881	2.42987285690276	0.42102794604569	0
hsa-miR-450a-1-3p	1.21034684364842	3.54320441738381	1.28575431180504	1.23032043871586	0.708712916596639	2.31565370325129	1.80070852838608
hsa-miR-585-5p	1.21034684364842	0.708640883476762	0.0559023613828276	0	0.404978809483794	0	0.21608502340633
hsa-miR-6514-5p	1.21034684364842	1.77160220869191	0.614925975211104	1.17173375115797	0.96182467252401	0.842055892091379	1.65665184611519
hsa-miR-616-5p	1.21034684364842	4.25184530086057	0.614925975211104	1.81618731429485	1.3668034820078	2.52616767627414	1.65665184611519
hsa-miR-2355-3p	1.21034684364842	5.31480662607572	5.08711488583732	6.03442881846352	2.98671871994298	5.99964823115108	6.48255070218989
hsa-miR-4659a-3p	1.149829501466	0	0.167707084148483	0.820213625810576	0.455601160669268	0.210513973022845	0.504198387948103
hsa-miR-1273h-3p	1.149829501466	0	0.223609445531311	1.28890712627376	0	0.631541919068535	0.360141705677216
hsa-miR-1255b-5p	1.149829501466	0.354320441738381	0.391316529679794	0.117173375115797	0.96182467252401	0.105256986511422	1.08042511703165
hsa-miR-7846-3p	1.149829501466	0	0.111804722765655	0.234346750231593	0.101244702370948	0	0
hsa-miR-4781-3p	1.149829501466	0	0.782633059359587	0.292933437789491	0.708712916596639	0.736798905579957	2.59302028087596
hsa-miR-506-3p	1.149829501466	1.06296132521514	0.167707084148483	0.117173375115797	0.202489404741897	0.105256986511422	1.36853848157342
hsa-miR-3173-3p	1.08931215928358	0	0.391316529679794	0.937387000926373	0.708712916596639	1.05256986511422	0.288113364541773
hsa-miR-3173-5p	1.08931215928358	3.89752485912219	1.50936375733635	5.15562850509505	3.18920812468488	6.73644713673104	4.3217004681266
hsa-miR-6866-5p	1.08931215928358	0.354320441738381	0.670828336593932	0.761626938252678	0.556845863040216	0.210513973022845	0.936368434760762
hsa-miR-4728-3p	1.08931215928358	0.354320441738381	0.726730697976759	0.527280188021085	0.253111755927371	0.315770959534267	1.51259516384431
hsa-miR-7706	1.08931215928358	7.440729276506	4.58399363339187	7.32333594473729	7.79584208256303	8.73632988044806	10.3000527823684
hsa-miR-188-5p	1.08931215928358	1.06296132521514	0.111804722765655	0.234346750231593	0	0.736798905579957	0.21608502340633
hsa-miR-6511a-5p|hsa-miR-6511b-5p	1.02879481710116	0.354320441738381	0.391316529679794	1.81618731429485	1.41742583319328	0.631541919068535	2.95316198655317
hsa-miR-675-5p	1.02879481710116	2.48024309216867	0.335414168296966	4.39400156684237	1.21493642845138	0.736798905579957	0.936368434760762
hsa-miR-6761-5p	1.02879481710116	0	0.223609445531311	0.761626938252678	0.303734107112845	0.210513973022845	0
hsa-miR-6827-3p	1.02879481710116	1.77160220869191	0.0559023613828276	0.468693500463186	0	0.42102794604569	0.432170046812659
hsa-miR-3617-3p	1.02879481710116	0	0	0	0.506223511854742	0	0
hsa-miR-675-3p	1.02879481710116	0.354320441738381	0.838535420742415	0.995973688484271	0.101244702370948	1.26308383813707	0.936368434760762
hsa-miR-3202	1.02879481710116	0	0.279511806914138	0.468693500463186	0.35435645829832	0	0.432170046812659
hsa-miR-4738-3p	1.02879481710116	0	0.167707084148483	0.175760062673695	0.607468214225691	0.526284932557112	0.288113364541773
hsa-miR-3129-3p	1.02879481710116	0.354320441738381	1.11804722765655	1.17173375115797	2.17676110097539	0.42102794604569	3.09721866882406
hsa-miR-6511b-5p	1.02879481710116	0.708640883476762	0.279511806914138	0.35152012534739	0.607468214225691	0	2.30490691633418
hsa-miR-5009-3p	1.02879481710116	0	0	0	0	0	0
hsa-miR-330-5p	0.968277474918739	6.02344750955248	3.85726293541511	8.90517650880054	2.42987285690276	4.63130740650259	9.14759932420129
hsa-miR-4774-5p	0.968277474918739	0	0	0.234346750231593	0	0	0
hsa-miR-643	0.968277474918739	1.77160220869191	0	0	1.41742583319328	0.526284932557112	0.21608502340633
hsa-miR-3614-5p	0.968277474918739	1.06296132521514	0.223609445531311	0.468693500463186	0.35435645829832	1.15782685162565	0.0720283411354432
hsa-miR-5687	0.968277474918739	0	0	0	0	0	0.720283411354432
hsa-miR-6867-3p	0.968277474918739	0	0	0	0	0	0
hsa-miR-4677-5p	0.968277474918739	0.708640883476762	0.167707084148483	0.175760062673695	0.506223511854742	0	0.648255070218989
hsa-miR-3620-3p	0.968277474918739	0	0.335414168296966	0.585866875578983	0.658090565411165	0	0.864340093625319
hsa-miR-4732-3p	0.968277474918739	0	0	0	0.759335267782113	0.105256986511422	0.432170046812659
hsa-miR-4804-5p	0.968277474918739	1.77160220869191	0.111804722765655	0.468693500463186	2.17676110097539	0	1.00839677589621
hsa-miR-487b-5p	0.968277474918739	10.2752928104131	4.63989599477469	15.4082988277273	6.17592684462786	16.3148329092705	23.4812392101545
hsa-miR-6730-5p	0.968277474918739	0	0	0.117173375115797	0	0	0.504198387948103
hsa-miR-7111-3p	0.907760132736318	0	0	0	0	0.210513973022845	0
hsa-miR-4800-3p	0.907760132736318	0	0.223609445531311	0	0	0.315770959534267	0.21608502340633
hsa-miR-629-3p	0.907760132736318	1.41728176695352	0.838535420742415	0.761626938252678	0	0	0.864340093625319
hsa-miR-579-5p	0.907760132736318	0	0.223609445531311	0	0	0	0
hsa-miR-676-5p	0.907760132736318	0	0.167707084148483	0.175760062673695	0.303734107112845	0.105256986511422	0
hsa-miR-1245a	0.907760132736318	0	0	0.175760062673695	0	0	0
hsa-miR-3613-5p	0.907760132736318	0.708640883476762	1.0062425048909	0.175760062673695	1.31618113082233	0.736798905579957	0.21608502340633
hsa-miR-767-5p	0.907760132736318	3.89752485912219	1.84477792563331	5.68290869311613	3.64480928535414	9.26261481300517	9.50774102987851
hsa-miR-653-3p	0.907760132736318	1.77160220869191	0.223609445531311	1.46466718894746	0.759335267782113	2.84193863580841	2.08882189292785
hsa-miR-6500-3p	0.907760132736318	3.54320441738381	0.279511806914138	3.63237462858969	1.16431407726591	1.15782685162565	2.23287857519874
hsa-miR-380-5p	0.907760132736318	2.48024309216867	1.84477792563331	8.31930963322156	4.40414455313626	5.57862028510539	9.36368434760762
hsa-miR-3074-3p	0.847242790553897	1.41728176695352	0.0559023613828276	1.05456037604217	0	1.47359781115991	0.144056682270886
hsa-miR-3130-3p	0.847242790553897	0	0.167707084148483	0.761626938252678	0	0.42102794604569	2.37693525746963
hsa-miR-4677-3p	0.847242790553897	4.60616574259895	3.07462987605552	2.22629412720014	1.51867053556423	1.8946257572056	3.38533203336583
hsa-miR-3622a-3p	0.847242790553897	0.354320441738381	0.503121252445449	0.937387000926373	0.253111755927371	0.947312878602802	0.432170046812659
hsa-miR-1233-3p	0.847242790553897	0.708640883476762	0	0.175760062673695	0	0	0
hsa-let-7g-3p	0.847242790553897	0	0.95034014350807	0.468693500463186	1.21493642845138	0.315770959534267	0.936368434760762
hsa-miR-1276	0.847242790553897	1.06296132521514	0.111804722765655	1.64042725162115	0.860579970153062	1.05256986511422	2.08882189292785
hsa-mir-500a	0.847242790553897	1.41728176695352	0.810584240051001	1.46466718894746	0.607468214225691	0.473656439301401	0.432170046812659
hsa-miR-885-3p	0.847242790553897	1.77160220869191	0.223609445531311	3.5152012534739	0.35435645829832	0.42102794604569	3.09721866882406
hsa-miR-380-3p	0.847242790553897	3.54320441738381	2.96282515328987	4.56976162951607	1.01244702370948	5.57862028510539	5.8342956319709
hsa-miR-150-3p	0.847242790553897	3.18888397564543	2.45970390084442	1.23032043871586	4.40414455313626	0.526284932557112	2.37693525746963
hsa-miR-592	0.786725448371475	4.60616574259895	2.40380153946159	4.56976162951607	1.67053758912065	2.73668164929698	6.19443733764812
hsa-miR-6774-3p	0.786725448371475	0	0.503121252445449	0	0	0.210513973022845	0
hsa-miR-548ad-5p|hsa-miR-548ae-5p	0.786725448371475	1.77160220869191	0.223609445531311	0.0585866875578983	0.303734107112845	1.15782685162565	0
hsa-miR-3065-5p	0.786725448371475	0.708640883476762	0.95034014350807	1.11314706360007	0.151867053556423	2.42091068976272	2.44896359860507
hsa-miR-33b-5p	0.786725448371475	0.354320441738381	0.167707084148483	0	0.253111755927371	0	0
hsa-miR-3152-5p	0.786725448371475	2.48024309216867	1.11804722765655	2.75357431522122	2.32862815453181	1.99988274371703	2.95316198655317
hsa-miR-4524a-3p	0.786725448371475	3.54320441738381	2.23609445531311	1.87477400185275	0.911202321338536	1.05256986511422	1.44056682270886
hsa-miR-371b-5p	0.786725448371475	1.06296132521514	0.167707084148483	0.410106812905288	0.253111755927371	0.315770959534267	0.504198387948103
hsa-miR-16-1-3p	0.786725448371475	0.354320441738381	0.559023613828276	0.410106812905288	0	0	0
hsa-miR-136-5p	0.786725448371475	3.18888397564543	0.559023613828276	0.644453563136881	0.455601160669268	0.842055892091379	0.720283411354432
hsa-miR-615-5p	0.726208106189054	0	0.167707084148483	0.117173375115797	0	0.105256986511422	0.360141705677216
hsa-miR-3612	0.726208106189054	0.708640883476762	1.0062425048909	1.81618731429485	0.860579970153062	1.57885479767134	2.30490691633418
hsa-miR-5009-5p	0.726208106189054	0	0	0.35152012534739	0.708712916596639	0	0.0720283411354432
hsa-miR-299-3p	0.726208106189054	2.83456353390705	4.19267710371207	4.39400156684237	3.59418693416867	5.47336329859397	2.73707696314684
hsa-miR-4705	0.726208106189054	0	0	0	0	0.42102794604569	0.144056682270886
hsa-miR-6786-3p	0.726208106189054	0.354320441738381	0	0	0	0	0.432170046812659
hsa-miR-5196-3p	0.726208106189054	0.354320441738381	0	0	0	0	0
hsa-miR-6516-3p	0.726208106189054	1.41728176695352	0.782633059359587	1.75760062673695	0.759335267782113	4.2102794604569	5.04198387948103
hsa-miR-7705	0.726208106189054	1.06296132521514	0.670828336593932	0.878800313368474	0.658090565411165	1.05256986511422	0.21608502340633
hsa-miR-301a-5p	0.726208106189054	0.354320441738381	0.503121252445449	0.937387000926373	0.404978809483794	0	1.15245345816709
hsa-miR-122-5p	0.726208106189054	2.12592265043029	0.559023613828276	0.820213625810576	4.10041044602341	5.1575923390597	4.89792719721014
hsa-miR-1249-3p	0.726208106189054	1.41728176695352	1.06214486627373	3.74954800370549	0.860579970153062	3.15770959534267	2.59302028087596
hsa-miR-6738-5p	0.726208106189054	0	0	0	0	0	0
hsa-miR-548at-5p	0.726208106189054	0.354320441738381	0.223609445531311	0.175760062673695	0	0.526284932557112	0
hsa-miR-378d	0.665690764006633	0.413373848694778	0.521755372906391	0.956915896779005	2.05020522301171	0.105256986511422	0.384151152722364
hsa-miR-6852-3p	0.665690764006633	0	0	0	0.35435645829832	0.210513973022845	0
hsa-miR-1285-5p	0.665690764006633	0.708640883476762	0	0.234346750231593	0.759335267782113	1.26308383813707	0
hsa-miR-6833-3p	0.665690764006633	0	0	0.644453563136881	0.809957618967588	0.526284932557112	0.21608502340633
hsa-miR-766-5p	0.665690764006633	1.06296132521514	0.391316529679794	0.937387000926373	0	0.842055892091379	0.432170046812659
hsa-miR-4511	0.665690764006633	0	0.335414168296966	0.234346750231593	0.151867053556423	0.315770959534267	0.360141705677216
hsa-miR-665	0.665690764006633	2.83456353390705	1.22985195042221	1.34749381383166	2.27800580334634	1.26308383813707	3.31330369223039
hsa-miR-548w	0.665690764006633	0.354320441738381	0.447218891062621	1.23032043871586	0.35435645829832	0	0
hsa-miR-561-5p	0.665690764006633	0	0	0.35152012534739	0	0	0
hsa-miR-184	0.665690764006633	1.06296132521514	1.45346139595352	1.87477400185275	2.68298461283013	4.31553644696832	9.36368434760762
hsa-miR-556-5p	0.665690764006633	2.12592265043029	1.34165667318786	1.46466718894746	0.35435645829832	0.947312878602802	0.21608502340633
hsa-miR-4753-5p	0.665690764006633	0	0.111804722765655	0	0	0.736798905579957	0.360141705677216
hsa-miR-6827-5p	0.665690764006633	0	0	0.117173375115797	0	0.105256986511422	0.720283411354432
hsa-miR-101-5p	0.665690764006633	0.354320441738381	0.447218891062621	0.878800313368474	0.455601160669268	0	0.0720283411354432
hsa-miR-6883-3p	0.665690764006633	0	0.111804722765655	0.175760062673695	0.151867053556423	0	1.29651014043798
hsa-let-7a-2	0.649552806091321	0.531480662607572	0.34379952250439	0.23825252940212	0.706181799037365	0.591193407572489	0.456179493857807
hsa-miR-219a-1-3p	0.605173421824212	0.354320441738381	0.838535420742415	0.644453563136881	2.63236226164466	0.842055892091379	1.65665184611519
hsa-miR-589-3p	0.605173421824212	3.89752485912219	0.167707084148483	0.761626938252678	0.759335267782113	0.42102794604569	2.23287857519874
hsa-miR-4775	0.605173421824212	0.354320441738381	0.223609445531311	0.117173375115797	0.151867053556423	0.105256986511422	0.21608502340633
hsa-miR-7-2-3p	0.605173421824212	0.354320441738381	0.0559023613828276	0.410106812905288	0	0.210513973022845	0.360141705677216
hsa-miR-548l	0.605173421824212	1.06296132521514	0.670828336593932	0.410106812905288	0	0	0.288113364541773
hsa-miR-668-3p	0.605173421824212	3.18888397564543	1.56526611871917	2.98792106545281	1.16431407726591	3.57873754138836	10.2280244412329
hsa-miR-4473	0.605173421824212	0.354320441738381	0.782633059359587	0.234346750231593	0.253111755927371	0.526284932557112	0
hsa-miR-548ba	0.605173421824212	0	2.40380153946159	5.03845512997925	0.708712916596639	3.68399452789979	0
hsa-miR-429	0.605173421824212	3.54320441738381	2.96282515328987	0.410106812905288	1.67053758912065	1.78936877069418	2.44896359860507
hsa-miR-6775-3p	0.605173421824212	0	0	0	0.455601160669268	0	0
hsa-miR-765	0.605173421824212	0.708640883476762	0.223609445531311	0.527280188021085	0.303734107112845	0.842055892091379	0.576226729083546
hsa-miR-6780a-3p	0.605173421824212	0.708640883476762	0.279511806914138	0.117173375115797	0.101244702370948	0.315770959534267	0.576226729083546
hsa-miR-548q	0.605173421824212	1.06296132521514	0.559023613828276	0.703040250694779	0.35435645829832	0.526284932557112	0.504198387948103
hsa-miR-6503-5p	0.605173421824212	0	0.111804722765655	0.703040250694779	0	0.631541919068535	0
hsa-miR-6797-3p	0.605173421824212	0	0	0	0	0	0.288113364541773
hsa-miR-3661	0.605173421824212	0.354320441738381	0.111804722765655	0.585866875578983	0	0	0
hsa-miR-183-3p	0.605173421824212	12.4012154608433	9.55930379646353	22.7902214600224	6.6821503564826	18.8410005855446	20.4560488824659
hsa-miR-664b-5p	0.605173421824212	1.41728176695352	0.279511806914138	0.995973688484271	1.16431407726591	0.526284932557112	2.37693525746963
hsa-miR-4708-3p	0.605173421824212	0.354320441738381	0.111804722765655	2.05053406452644	0.35435645829832	0	0.0720283411354432
hsa-miR-4796-3p	0.605173421824212	1.41728176695352	0.167707084148483	1.40608050138956	0.809957618967588	0.315770959534267	1.29651014043798
hsa-miR-4772-3p	0.605173421824212	0	0.95034014350807	0.527280188021085	0	0.526284932557112	1.15245345816709
hsa-miR-378f	0.544656079641791	0	0.111804722765655	0.820213625810576	0.303734107112845	0.105256986511422	0.432170046812659
hsa-miR-4632-3p	0.544656079641791	0	0.0559023613828276	0.234346750231593	0.303734107112845	0	0
hsa-miR-4714-5p	0.544656079641791	0	0	0	0	0	0
hsa-miR-1185-1-3p	0.544656079641791	1.24012154608433	0.503121252445449	0.556573531800034	1.01244702370948	2.05251123697274	1.65665184611519
hsa-miR-181d-3p	0.544656079641791	0	0	0.292933437789491	0.556845863040216	0.315770959534267	0.648255070218989
hsa-miR-2278	0.544656079641791	0	0.447218891062621	0	0	0	0
hsa-miR-3065-3p	0.544656079641791	1.06296132521514	0.391316529679794	0	0.404978809483794	0.210513973022845	0.504198387948103
hsa-miR-4664-3p	0.544656079641791	0	0	0	0	0	0
hsa-miR-378e	0.544656079641791	0	0.111804722765655	0.35152012534739	0.202489404741897	0	0.21608502340633
hsa-miR-187-3p	0.544656079641791	0	0	0.644453563136881	0.253111755927371	0	0
hsa-miR-548a-3p	0.544656079641791	1.06296132521514	1.28575431180504	0.468693500463186	1.11369172608043	1.36834082464849	0.648255070218989
hsa-miR-491-5p	0.544656079641791	2.12592265043029	1.50936375733635	6.7960557567162	5.87219273751501	4.42079343347974	10.5161378057747
hsa-miR-1243	0.544656079641791	1.06296132521514	0.223609445531311	0.35152012534739	0	0.210513973022845	0.21608502340633
hsa-miR-5586-5p	0.544656079641791	0	0	0.117173375115797	0	0.315770959534267	0
hsa-miR-1306-5p	0.544656079641791	1.77160220869191	0.726730697976759	2.87074769033702	1.97427169623349	1.05256986511422	3.52938871563672
hsa-miR-6791-3p	0.544656079641791	0.708640883476762	0.0559023613828276	0.468693500463186	0.556845863040216	0	0.0720283411354432
hsa-let-7b	0.53456985594472	0.354320441738381	0.186341204609425	0.624924667284248	0.523097628916567	0.701713243409483	0.360141705677216
hsa-miR-6851-3p	0.484138737459369	0	0	0	0	0	0
hsa-miR-6808-3p	0.484138737459369	0	0	0	0	0	0.288113364541773
hsa-miR-7109-3p	0.484138737459369	0	0	0	0	0	0
hsa-miR-876-3p	0.484138737459369	12.4012154608433	2.51560626222724	5.27280188021085	2.83485166638656	7.99953097486811	5.25806890288736
hsa-miR-4725-3p	0.484138737459369	0	0	0.0585866875578983	0.506223511854742	0.210513973022845	0
hsa-miR-3157-5p	0.484138737459369	1.06296132521514	0.167707084148483	0.234346750231593	0	0.947312878602802	0.360141705677216
hsa-miR-3913-5p	0.484138737459369	3.54320441738381	0.726730697976759	1.05456037604217	0.607468214225691	0.42102794604569	0.360141705677216
hsa-miR-7854-3p	0.484138737459369	1.41728176695352	0.0559023613828276	0.644453563136881	0.0506223511854742	0.315770959534267	1.65665184611519
hsa-miR-6777-5p	0.484138737459369	0	0.0559023613828276	0	0.0506223511854742	0	0
hsa-miR-3126-5p	0.484138737459369	0	0.223609445531311	0.35152012534739	0	0.736798905579957	0
hsa-miR-3145-3p	0.484138737459369	0	0.111804722765655	0	0.35435645829832	0	0
hsa-miR-641	0.484138737459369	2.83456353390705	4.13677474232925	7.79202944520047	4.10041044602341	4.94707836603685	2.95316198655317
hsa-miR-3120-3p	0.484138737459369	1.41728176695352	0.894437782125242	0.410106812905288	0.658090565411165	0.947312878602802	0.0720283411354432
hsa-miR-3180-5p	0.484138737459369	0	0	0	0.404978809483794	0	0.864340093625319
hsa-miR-466	0.484138737459369	0	0	0	0	0	0.360141705677216
hsa-miR-6837-3p	0.484138737459369	0	0	0.410106812905288	0.202489404741897	0.105256986511422	0
hsa-miR-653-5p	0.423621395276948	0	0	0.234346750231593	0.0506223511854742	0	0.144056682270886
hsa-miR-3135a	0.423621395276948	0.354320441738381	0.111804722765655	0.644453563136881	0	0.631541919068535	1.36853848157342
hsa-miR-3129-5p	0.423621395276948	0.708640883476762	0.614925975211104	0.410106812905288	0.658090565411165	0.210513973022845	0.144056682270886
hsa-miR-4780	0.423621395276948	1.77160220869191	0.838535420742415	1.52325387650536	1.01244702370948	2.52616767627414	2.44896359860507
hsa-miR-6508-3p	0.423621395276948	1.41728176695352	0.670828336593932	0.468693500463186	0	0.210513973022845	0.0720283411354432
hsa-miR-769-3p	0.423621395276948	1.41728176695352	0.391316529679794	0.644453563136881	0	0.526284932557112	1.72868018725064
hsa-miR-1298-5p	0.423621395276948	0	0.223609445531311	0.937387000926373	0.658090565411165	0.210513973022845	0.432170046812659
hsa-miR-3682-3p	0.423621395276948	0	0	0	0	0.105256986511422	0
